ID,People,Country,Language,Religion,Indigenous,10/40 Window,PeopleID3,Rog3,Frontier,PopulationRange,% Adherents Source,% Christian Adherents ,Population,Workers Needed
21037IN,Gond Singhrolia,India,"Gondi, Northern",Hinduism,Yes,Yes,21037,IN,Y,1,8.60%,0.09%,23000,1
16965CE,Ilavan,Sri Lanka,Tamil,Hinduism,Yes,Yes,16965,CE,Y,1,9.00%,0.09%,69000,1
17118IN,Kavathi,India,Tamil,Hinduism,Yes,Yes,17118,IN,Y,1,9.60%,0.10%,21000,1
21275IN,Vellalan Kongu,India,Tamil,Hinduism,Yes,Yes,21275,IN,Y,1,9.60%,0.10%,21000,1
17185NP,Khatwa,Nepal,Maithili,Hinduism,Yes,Yes,17185,NP,Y,1,9.70%,0.10%,99000,2
21162IN,Korku Bawaria,India,Korku,Hinduism,Yes,Yes,21162,IN,Y,1,9.80%,0.10%,15000,1
14908AE,Shihuh,United Arab Emirates,"Arabic, Shihhi Spoken",Islam,Yes,Yes,14908,AE,Y,1,0.00%,0.00%,20000,1
15253AF,Tangshuri,Afghanistan,Dari,Islam,Yes,Yes,15253,AF,Y,1,0.00%,0.00%,16000,1
18369AF,Pashayi,Afghanistan,"Kohistani, Indus",Islam,Yes,Yes,18369,AF,Y,1,0.00%,0.00%,48000,1
15418AF,Wotapuri-Katarqalai,Afghanistan,"Pashto, Northern",Islam,Yes,Yes,15418,AF,Y,1,0.00%,0.00%,3500,1
15735AF,Ormuri,Afghanistan,"Pashto, Southern",Islam,Yes,Yes,15735,AF,Y,1,0.00%,0.00%,3300,1
15500AF,Tirahi,Afghanistan,"Pashto, Southern",Islam,Yes,Yes,15500,AF,Y,1,0.00%,0.00%,5900,1
14921AF,Shughni,Afghanistan,Shughni,Islam,Yes,Yes,14921,AF,Y,1,0.00%,0.00%,46000,1
14924AF,Shumashti,Afghanistan,Shumashti,Islam,Yes,Yes,14924,AF,Y,1,0.00%,0.00%,1600,1
15575AF,"Nuristani, Tregami",Afghanistan,Tregami,Islam,Yes,Yes,15575,AF,Y,1,0.00%,0.00%,4300,1
15822AF,"Nuristani, Waigeli",Afghanistan,Waigali,Islam,Yes,Yes,15822,AF,Y,1,0.00%,0.00%,32000,1
18693AF,Khik (Wakhi),Afghanistan,Wakhi,Islam,Yes,Yes,18693,AF,Y,1,0.00%,0.00%,21000,1
15866AF,Warduji,Afghanistan,Warduji,Islam,Yes,Yes,15866,AF,Y,1,0.00%,0.00%,8200,1
16103AG,"Bedouin, Ziban",Algeria,"Arabic, Algerian Saharan Spoken",Islam,Yes,Yes,16103,AG,Y,1,0.00%,0.00%,20000,1
15199AG,Tajakant,Algeria,Hassaniyya,Islam,Yes,Yes,15199,AG,Y,1,0.00%,0.00%,50000,1
15608AG,"Tuareg, Tahaggart",Algeria,"Tamahaq, Tahaggart",Islam,Yes,Yes,15608,AG,Y,1,0.00%,0.00%,73000,1
18274AJ,Turk,Azerbaijan,Turkish,Islam,Yes,Yes,18274,AJ,Y,1,0.00%,0.00%,19000,1
17752BG,Nalband,Bangladesh,Bengali,Islam,Yes,Yes,17752,BG,Y,1,0.00%,0.00%,100,1
21347BG,Mallah Kewat (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,21347,BG,Y,1,0.00%,0.00%,200,1
16981BG,Jamadar,Bangladesh,Bengali,Islam,Yes,Yes,16981,BG,Y,1,0.00%,0.00%,500,1
17689BG,Tanti (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17689,BG,Y,1,0.00%,0.00%,500,1
17621BG,Mirdhas (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17621,BG,Y,1,0.00%,0.00%,700,1
17659BG,Pasi (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17659,BG,Y,1,0.00%,0.00%,900,1
17522BG,Dom (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17522,BG,Y,1,0.00%,0.00%,1300,1
22212BG,Pashtun Lodhi (Dalazak),Bangladesh,Bengali,Islam,Yes,Yes,22212,BG,Y,1,0.00%,0.00%,1400,1
16333BG,Badhai (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,16333,BG,Y,1,0.00%,0.00%,1800,1
17630BG,Namassej (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17630,BG,Y,1,0.00%,0.00%,2300,1
17023BG,Jotdar,Bangladesh,Bengali,Islam,Yes,Yes,17023,BG,Y,1,0.00%,0.00%,2400,1
19477BG,Ahmadi,Bangladesh,Bengali,Islam,Yes,Yes,19477,BG,Y,1,0.00%,0.00%,2500,1
17090BG,Karadar,Bangladesh,Bengali,Islam,Yes,Yes,17090,BG,Y,1,0.00%,0.00%,2600,1
18102BG,Sikligar (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,18102,BG,Y,1,0.00%,0.00%,2600,1
17631BG,Nat (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17631,BG,Y,1,0.00%,0.00%,2700,1
17043BG,Kaghazi,Bangladesh,Bengali,Islam,Yes,Yes,17043,BG,Y,1,0.00%,0.00%,2900,1
17460BG,Masalchi,Bangladesh,Bengali,Islam,Yes,Yes,17460,BG,Y,1,0.00%,0.00%,2900,1
21479BG,Jat Atra,Bangladesh,Bengali,Islam,Yes,Yes,21479,BG,Y,1,0.00%,0.00%,3200,1
16663BG,Dalu,Bangladesh,Bengali,Islam,Yes,Yes,16663,BG,Y,1,0.00%,0.00%,3300,1
17972BG,Rangrez (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17972,BG,Y,1,0.00%,0.00%,3300,1
17482BG,Banjara (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17482,BG,Y,1,0.00%,0.00%,3600,1
21815BG,Shaikh Siddiqi,Bangladesh,Bengali,Islam,Yes,Yes,21815,BG,Y,1,0.00%,0.00%,3600,1
17603BG,Laheri (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17603,BG,Y,1,0.00%,0.00%,3900,1
17579BG,Kahar (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17579,BG,Y,1,0.00%,0.00%,4000,1
18218BG,Tarafdar,Bangladesh,Bengali,Islam,Yes,Yes,18218,BG,Y,1,0.00%,0.00%,4800,1
16762BG,Faqir,Bangladesh,Bengali,Islam,Yes,Yes,16762,BG,Y,1,0.00%,0.00%,4900,1
17571BG,Jat (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17571,BG,Y,1,0.00%,0.00%,4900,1
19483BG,Madari (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,19483,BG,Y,1,0.00%,0.00%,4900,1
17614BG,Mal (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17614,BG,Y,1,0.00%,0.00%,5100,1
17668BG,Rajbansi (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17668,BG,Y,1,0.00%,0.00%,5800,1
20445BG,Ganak,Bangladesh,Bengali,Islam,Yes,Yes,20445,BG,Y,1,0.00%,0.00%,5800,1
17573BG,Jogi (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17573,BG,Y,1,0.00%,0.00%,6200,1
17660BG,Patni (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17660,BG,Y,1,0.00%,0.00%,6600,1
17686BG,Sutradhar (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17686,BG,Y,1,0.00%,0.00%,7600,1
17564BG,Mirzakhani,Bangladesh,Bengali,Islam,Yes,Yes,17564,BG,Y,1,0.00%,0.00%,8500,1
17662BG,Patwa (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17662,BG,Y,1,0.00%,0.00%,8500,1
16385BG,Besya (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,16385,BG,Y,1,0.00%,0.00%,8600,1
17625BG,Mochi (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17625,BG,Y,1,0.00%,0.00%,8800,1
21345BG,Mallah Dhawa (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,21345,BG,Y,1,0.00%,0.00%,12000,1
16221BG,Ansari,Bangladesh,Bengali,Islam,Yes,Yes,16221,BG,Y,1,0.00%,0.00%,14000,1
17629BG,Nagarchi (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17629,BG,Y,1,0.00%,0.00%,14000,1
17125BG,Qazi,Bangladesh,Bengali,Islam,Yes,Yes,17125,BG,Y,1,0.00%,0.00%,16000,1
17513BG,Darzi (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17513,BG,Y,1,0.00%,0.00%,18000,1
17624BG,Mallah (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17624,BG,Y,1,0.00%,0.00%,18000,1
17919BG,Qassab,Bangladesh,Bengali,Islam,Yes,Yes,17919,BG,Y,1,0.00%,0.00%,18000,1
17570BG,Jaraj (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17570,BG,Y,1,0.00%,0.00%,19000,1
17667BG,Rajput (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17667,BG,Y,1,0.00%,0.00%,19000,1
17519BG,Dhobi (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17519,BG,Y,1,0.00%,0.00%,24000,1
22194BG,Pashtun Khan,Bangladesh,Bengali,Islam,Yes,Yes,22194,BG,Y,1,0.00%,0.00%,24000,1
18082BG,Shanan,Bangladesh,Bengali,Islam,Yes,Yes,18082,BG,Y,1,0.00%,0.00%,26000,1
17609BG,Lohar (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17609,BG,Y,1,0.00%,0.00%,27000,1
17561BG,Mir,Bangladesh,Bengali,Islam,Yes,Yes,17561,BG,Y,1,0.00%,0.00%,29000,1
16152BG,Abdul,Bangladesh,Bengali,Islam,Yes,Yes,16152,BG,Y,1,0.00%,0.00%,30000,1
17877BG,Pinjara,Bangladesh,Bengali,Islam,Yes,Yes,17877,BG,Y,1,0.00%,0.00%,32000,1
16467BG,Biswas (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,16467,BG,Y,1,0.00%,0.00%,35000,1
17428BG,Mallik (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17428,BG,Y,1,0.00%,0.00%,43000,1
17489BG,Bedia (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17489,BG,Y,1,0.00%,0.00%,43000,1
16659BG,Dai (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,16659,BG,Y,1,0.00%,0.00%,51000,1
18029BG,Sardar (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,18029,BG,Y,1,0.00%,0.00%,55000,1
17328BG,Rayeen (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17328,BG,Y,1,0.00%,0.00%,62000,1
17781BG,Nikari (Muslim traditions),Bangladesh,Bengali,Islam,Yes,Yes,17781,BG,Y,1,0.00%,0.00%,62000,1
16824BG,Ghazi,Bangladesh,Bengali,Islam,Yes,Yes,16824,BG,Y,1,0.00%,0.00%,65000,1
16370BG,Behara,Bangladesh,Bengali,Islam,Yes,Yes,16370,BG,Y,1,0.00%,0.00%,72000,1
16829BG,Ghulam,Bangladesh,Chittagonian,Islam,Yes,Yes,16829,BG,Y,1,0.00%,0.00%,4700,1
18140BG,Sindhi (Muslim traditions),Bangladesh,Sindhi,Islam,Yes,Yes,18140,BG,Y,1,0.00%,0.00%,3600,1
17520BG,Dholi (Muslim traditions),Bangladesh,Sylheti,Islam,Yes,Yes,17520,BG,Y,1,0.00%,0.00%,54000,1
21644BM,Kaman,Myanmar (Burma),Rakhine,Islam,Yes,Yes,21644,BM,Y,1,0.00%,0.00%,5100,1
15365BN,"Fulani, Western",Benin,"Fulfulde, Western Niger",Islam,Yes,Yes,15365,BN,Y,1,0.00%,0.00%,43000,1
14941CD,"Sinyar, Shamya",Chad,Sinyar,Islam,Yes,Yes,14941,CD,Y,1,0.00%,0.00%,30000,1
19287CD,"Taram, Temki",Chad,Tamki,Islam,Yes,Yes,19287,CD,Y,1,0.00%,0.00%,1300,1
18975CD,Zirenkel,Chad,Zerenkel,Islam,Yes,Yes,18975,CD,Y,1,0.00%,0.00%,6700,1
16494CE,Bohra,Sri Lanka,Gujarati,Islam,Yes,Yes,16494,CE,Y,1,0.00%,0.00%,2000,1
17530CE,Memon,Sri Lanka,Gujarati,Islam,Yes,Yes,17530,CE,Y,1,0.00%,0.00%,2100,1
17452CE,Mappila,Sri Lanka,Malayalam,Islam,Yes,Yes,17452,CE,Y,1,0.00%,0.00%,11000,1
17427CE,Divehi,Sri Lanka,Maldivian,Islam,Yes,Yes,17427,CE,Y,1,0.00%,0.00%,1900,1
16228CE,Arain (Muslim traditions),Sri Lanka,"Punjabi, Western",Islam,Yes,Yes,16228,CE,Y,1,0.00%,0.00%,600,1
17667CE,Rajput (Muslim traditions),Sri Lanka,"Punjabi, Western",Islam,Yes,Yes,17667,CE,Y,1,0.00%,0.00%,1500,1
17571CE,Jat (Muslim traditions),Sri Lanka,"Punjabi, Western",Islam,Yes,Yes,17571,CE,Y,1,0.00%,0.00%,1700,1
18140CE,Sindhi (Muslim traditions),Sri Lanka,Sindhi,Islam,Yes,Yes,18140,CE,Y,1,0.00%,0.00%,1000,1
19655CE,Hajam,Sri Lanka,Tamil,Islam,Yes,Yes,19655,CE,Y,1,0.00%,0.00%,4900,1
21380CE,Osta (Nasuva),Sri Lanka,Tamil,Islam,Yes,Yes,21380,CE,Y,1,0.00%,0.00%,8200,1
21378CE,Marakkalage,Sri Lanka,Tamil,Islam,Yes,Yes,21378,CE,Y,1,0.00%,0.00%,8800,1
17767CE,Navait,Sri Lanka,Tamil,Islam,Yes,Yes,17767,CE,Y,1,0.00%,0.00%,17000,1
21537CE,"Pashtun, Pathan",Sri Lanka,Tamil,Islam,Yes,Yes,21537,CE,Y,1,0.00%,0.00%,41000,1
18045CE,Sayyid,Sri Lanka,Tamil,Islam,Yes,Yes,18045,CE,Y,1,0.00%,0.00%,50000,1
19483CE,Madari (Muslim traditions),Sri Lanka,Urdu,Islam,Yes,Yes,19483,CE,Y,1,0.00%,0.00%,500,1
16221CE,Ansari,Sri Lanka,Urdu,Islam,Yes,Yes,16221,CE,Y,1,0.00%,0.00%,1000,1
18419CH,Bonan,China,Bonan,Islam,Yes,Yes,18419,CH,Y,1,0.00%,0.00%,12000,1
18604CH,"Mongol, Alxa",China,Kalmyk-Oirat,Islam,Yes,Yes,18604,CH,Y,1,0.00%,0.00%,29000,1
20625CH,Kangjia,China,Kangjia,Islam,Yes,Yes,20625,CH,Y,1,0.00%,0.00%,2200,1
18517CH,"Kazakh, Qinghai",China,Kazakh,Islam,Yes,Yes,18517,CH,Y,1,0.00%,0.00%,3800,1
18647CH,Nubra,China,Ladakhi,Islam,Yes,Yes,18647,CH,Y,1,0.00%,0.00%,700,1
18651CH,Paxi,China,Lu,Islam,Yes,Yes,18651,CH,Y,1,0.00%,0.00%,1500,1
15284CH,Tatar,China,Tatar,Islam,Yes,Yes,15284,CH,Y,1,0.00%,0.00%,8300,1
18518CH,Keji,China,"Tibetan, Central",Islam,Yes,Yes,18518,CH,Y,1,0.00%,0.00%,2600,1
18707CH,Utsat,China,Tsat,Islam,Yes,Yes,18707,CH,Y,1,0.00%,0.00%,8500,1
18709CH,"Uygur, Taklimakan",China,Uyghur,Islam,Yes,Yes,18709,CH,Y,1,0.00%,0.00%,300,1
18520CH,Keriya,China,Uyghur,Islam,Yes,Yes,18520,CH,Y,1,0.00%,0.00%,800,1
18389CH,Akto Turkmen,China,Uyghur,Islam,Yes,Yes,18389,CH,Y,1,0.00%,0.00%,2900,1
18708CH,"Uygur, Lop Nur",China,Uyghur,Islam,Yes,Yes,18708,CH,Y,1,0.00%,0.00%,45000,1
18710CH,"Uygur, Yutian",China,Uyghur,Islam,Yes,Yes,18710,CH,Y,1,0.00%,0.00%,71000,1
18693CH,Khik (Wakhi),China,Wakhi,Islam,Yes,Yes,18693,CH,Y,1,0.00%,0.00%,14000,1
19173EG,"Baharia, Wahati",Egypt,"Arabic, Eastern Egyptian Bedawi Spoken",Islam,Yes,Yes,19173,EG,Y,1,0.00%,0.00%,30000,1
18362EG,"Kharga, Selima",Egypt,"Arabic, Libyan Spoken",Islam,Yes,Yes,18362,EG,Y,1,0.00%,0.00%,35000,1
20565ER,Dahalik,Eritrea,Dahalik,Islam,Yes,Yes,20565,ER,Y,1,0.00%,0.00%,2900,1
20994ET,Daats'iin,Ethiopia,Daats'iin,Islam,Yes,Yes,20994,ET,Y,1,0.00%,0.00%,400,1
19603ET,"Oromo, Gabra",Ethiopia,"Oromo, Borana-Arsi-Guji",Islam,Yes,Yes,19603,ET,Y,1,0.00%,0.00%,53000,1
16117GV,Baga Mandouri,Guinea,Baga Manduri,Islam,Yes,Yes,16117,GV,Y,1,0.00%,0.00%,4800,1
16124GV,Baga Binari,Guinea,Baga Pokur,Islam,Yes,Yes,16124,GV,Y,1,0.00%,0.00%,3900,1
19398GV,Kakabe,Guinea,Kakabe,Islam,Yes,Yes,19398,GV,Y,1,0.00%,0.00%,13000,1
16119GV,"Limba, East",Guinea,"Limba, East",Islam,Yes,Yes,16119,GV,Y,1,0.00%,0.00%,1100,1
21468GV,Baga Koga,Guinea,Susu,Islam,Yes,Yes,21468,GV,Y,1,0.00%,0.00%,5200,1
19796ID,Batui,Indonesia,Batui,Islam,Yes,Yes,19796,ID,Y,1,0.00%,0.00%,3600,1
19538ID,Bobongko,Indonesia,Bobongko,Islam,Yes,Yes,19538,ID,Y,1,0.00%,0.00%,2000,1
21467ID,Cumbalacu,Indonesia,Bungku,Islam,Yes,Yes,21467,ID,Y,1,0.00%,0.00%,2100,1
19293ID,Diuwe,Indonesia,Diuwe,Islam,Yes,Yes,19293,ID,Y,1,0.00%,0.00%,100,1
15200ID,"Taje, Petapa",Indonesia,Indonesian,Islam,Yes,Yes,15200,ID,Y,1,0.00%,0.00%,500,1
19295ID,Kehu,Indonesia,Kehu,Islam,Yes,Yes,19295,ID,Y,1,0.00%,0.00%,200,1
21529ID,Maroangin-Bungin,Indonesia,Maiwa,Islam,Yes,Yes,21529,ID,Y,1,0.00%,0.00%,31000,1
15225ID,Tamiang,Indonesia,Malay,Islam,Yes,Yes,15225,ID,Y,1,0.00%,0.00%,46000,1
19535ID,"Malay, Banda",Indonesia,"Malay, Banda",Islam,Yes,Yes,19535,ID,Y,1,0.00%,0.00%,4900,1
21465ID,Bonai,Indonesia,"Malay, Jambi",Islam,Yes,Yes,21465,ID,Y,1,0.00%,0.00%,16000,1
21463ID,Allu,Indonesia,Mandar,Islam,Yes,Yes,21463,ID,Y,1,0.00%,0.00%,17000,1
19300ID,Murkim,Indonesia,Murkim,Islam,Yes,Yes,19300,ID,Y,1,0.00%,0.00%,300,1
18954ID,Nasal,Indonesia,Nasal,Islam,Yes,Yes,18954,ID,Y,1,0.00%,0.00%,3600,1
19298ID,Retta,Indonesia,Reta,Islam,Yes,Yes,19298,ID,Y,1,0.00%,0.00%,900,1
15142ID,Suwawa,Indonesia,Suwawa,Islam,Yes,Yes,15142,ID,Y,1,0.00%,0.00%,5600,1
15219ID,Taloki,Indonesia,Taloki,Islam,Yes,Yes,15219,ID,Y,1,0.00%,0.00%,600,1
19389ID,"Tolaki, Wiwirano",Indonesia,Tolaki,Islam,Yes,Yes,19389,ID,Y,1,0.00%,0.00%,200,1
15546ID,Tomadino,Indonesia,Tomadino,Islam,Yes,Yes,15546,ID,Y,1,0.00%,0.00%,900,1
15548ID,Tombelala,Indonesia,Tombelala,Islam,Yes,Yes,15548,ID,Y,1,0.00%,0.00%,7300,1
15550ID,Tomini,Indonesia,Tomini,Islam,Yes,Yes,15550,ID,Y,1,0.00%,0.00%,31000,1
15562ID,Topoiyo,Indonesia,Topoiyo,Islam,Yes,Yes,15562,ID,Y,1,0.00%,0.00%,2500,1
15875ID,Waru,Indonesia,Waru,Islam,Yes,Yes,15875,ID,Y,1,0.00%,0.00%,500,1
16235IN,Arghun,India,Balti,Islam,Yes,Yes,16235,IN,Y,1,0.00%,0.00%,100,1
21381IN,Rajbansi Khen (Muslim traditions),India,Bengali,Islam,Yes,Yes,21381,IN,Y,1,0.00%,0.00%,100,1
20372IN,Koch (Muslim traditions),India,Bengali,Islam,Yes,Yes,20372,IN,Y,1,0.00%,0.00%,400,1
16824IN,Ghazi,India,Bengali,Islam,Yes,Yes,16824,IN,Y,1,0.00%,0.00%,1500,1
17868IN,Peshakar,India,Bengali,Islam,Yes,Yes,17868,IN,Y,1,0.00%,0.00%,1500,1
16385IN,Besya (Muslim traditions),India,Bengali,Islam,Yes,Yes,16385,IN,Y,1,0.00%,0.00%,1700,1
20688IN,Kahar Kamkar (Muslim traditions),India,Bengali,Islam,Yes,Yes,20688,IN,Y,1,0.00%,0.00%,2100,1
22103IN,Maimal,India,Bengali,Islam,Yes,Yes,22103,IN,Y,1,0.00%,0.00%,2100,1
16303IN,Bajikar (Muslim traditions),India,Bengali,Islam,Yes,Yes,16303,IN,Y,1,0.00%,0.00%,2200,1
17630IN,Namassej (Muslim traditions),India,Bengali,Islam,Yes,Yes,17630,IN,Y,1,0.00%,0.00%,2500,1
20662IN,Dahiara,India,Bengali,Islam,Yes,Yes,20662,IN,Y,1,0.00%,0.00%,2700,1
16369IN,Beg,India,Bengali,Islam,Yes,Yes,16369,IN,Y,1,0.00%,0.00%,3100,1
17668IN,Rajbansi (Muslim traditions),India,Bengali,Islam,Yes,Yes,17668,IN,Y,1,0.00%,0.00%,3400,1
16370IN,Behara,India,Bengali,Islam,Yes,Yes,16370,IN,Y,1,0.00%,0.00%,3500,1
21344IN,Mallah Chain (Muslim traditions),India,Bengali,Islam,Yes,Yes,21344,IN,Y,1,0.00%,0.00%,3600,1
17689IN,Tanti (Muslim traditions),India,Bengali,Islam,Yes,Yes,17689,IN,Y,1,0.00%,0.00%,3900,1
21347IN,Mallah Kewat (Muslim traditions),India,Bengali,Islam,Yes,Yes,21347,IN,Y,1,0.00%,0.00%,3900,1
17489IN,Bedia (Muslim traditions),India,Bengali,Islam,Yes,Yes,17489,IN,Y,1,0.00%,0.00%,4200,1
16467IN,Biswas (Muslim traditions),India,Bengali,Islam,Yes,Yes,16467,IN,Y,1,0.00%,0.00%,4800,1
17506IN,Chitrakar (Muslim traditions),India,Bengali,Islam,Yes,Yes,17506,IN,Y,1,0.00%,0.00%,6300,1
17523IN,Dusadh (Muslim traditions),India,Bengali,Islam,Yes,Yes,17523,IN,Y,1,0.00%,0.00%,12000,1
17564IN,Mirzakhani,India,Bengali,Islam,Yes,Yes,17564,IN,Y,1,0.00%,0.00%,12000,1
16659IN,Dai (Muslim traditions),India,Bengali,Islam,Yes,Yes,16659,IN,Y,1,0.00%,0.00%,13000,1
18029IN,Sardar (Muslim traditions),India,Bengali,Islam,Yes,Yes,18029,IN,Y,1,0.00%,0.00%,13000,1
17614IN,Mal (Muslim traditions),India,Bengali,Islam,Yes,Yes,17614,IN,Y,1,0.00%,0.00%,17000,1
16663IN,Dalu,India,Bengali,Islam,Yes,Yes,16663,IN,Y,1,0.00%,0.00%,18000,1
21345IN,Mallah Dhawa (Muslim traditions),India,Bengali,Islam,Yes,Yes,21345,IN,Y,1,0.00%,0.00%,18000,1
21479IN,Jat Atra,India,Bengali,Islam,Yes,Yes,21479,IN,Y,1,0.00%,0.00%,25000,1
22143IN,Pashtun Beteli,India,Bengali,Islam,Yes,Yes,22143,IN,Y,1,0.00%,0.00%,32000,1
22270IN,Pashtun Sur,India,Bengali,Islam,Yes,Yes,22270,IN,Y,1,0.00%,0.00%,32000,1
22167IN,Pashtun Guria,India,Bengali,Islam,Yes,Yes,22167,IN,Y,1,0.00%,0.00%,33000,1
22186IN,Pashtun Jilan,India,Bengali,Islam,Yes,Yes,22186,IN,Y,1,0.00%,0.00%,33000,1
17686IN,Sutradhar (Muslim traditions),India,Bengali,Islam,Yes,Yes,17686,IN,Y,1,0.00%,0.00%,35000,1
17561IN,Mir,India,Bengali,Islam,Yes,Yes,17561,IN,Y,1,0.00%,0.00%,49000,1
17781IN,Nikari (Muslim traditions),India,Bengali,Islam,Yes,Yes,17781,IN,Y,1,0.00%,0.00%,62000,1
17624IN,Mallah (Muslim traditions),India,Bengali,Islam,Yes,Yes,17624,IN,Y,1,0.00%,0.00%,71000,1
21472IN,Bodo (Muslim traditions),India,Boro,Islam,Yes,Yes,21472,IN,Y,1,0.00%,0.00%,2700,1
17318IN,Kumangar,India,Dogri,Islam,Yes,Yes,17318,IN,Y,1,0.00%,0.00%,900,1
16462IN,Bhirai,India,Dogri,Islam,Yes,Yes,16462,IN,Y,1,0.00%,0.00%,1000,1
16279IN,Bafinda,India,Dogri,Islam,Yes,Yes,16279,IN,Y,1,0.00%,0.00%,14000,1
17678IN,Shenva (Muslim traditions),India,Gujarati,Islam,Yes,Yes,17678,IN,Y,1,0.00%,0.00%,300,1
20808IN,Juneta,India,Gujarati,Islam,Yes,Yes,20808,IN,Y,1,0.00%,0.00%,400,1
16778IN,Galiara,India,Gujarati,Islam,Yes,Yes,16778,IN,Y,1,0.00%,0.00%,500,1
18113IN,Sipai,India,Gujarati,Islam,Yes,Yes,18113,IN,Y,1,0.00%,0.00%,500,1
17683IN,Salat (Muslim traditions),India,Gujarati,Islam,Yes,Yes,17683,IN,Y,1,0.00%,0.00%,600,1
17956IN,Raysipotra,India,Gujarati,Islam,Yes,Yes,17956,IN,Y,1,0.00%,0.00%,600,1
18326IN,Vyapari,India,Gujarati,Islam,Yes,Yes,18326,IN,Y,1,0.00%,0.00%,800,1
17666IN,Rabari (Muslim traditions),India,Gujarati,Islam,Yes,Yes,17666,IN,Y,1,0.00%,0.00%,1100,1
16716IN,Zarekari,India,Gujarati,Islam,Yes,Yes,16716,IN,Y,1,0.00%,0.00%,1300,1
17879IN,Patni Jamat,India,Gujarati,Islam,Yes,Yes,17879,IN,Y,1,0.00%,0.00%,1300,1
20208IN,Baloch Makrani,India,Gujarati,Islam,Yes,Yes,20208,IN,Y,1,0.00%,0.00%,1400,1
18012IN,Sandhai,India,Gujarati,Islam,Yes,Yes,18012,IN,Y,1,0.00%,0.00%,1500,1
19190IN,Panar,India,Gujarati,Islam,Yes,Yes,19190,IN,Y,1,0.00%,0.00%,1800,1
16649IN,Dadhi (Muslim traditions),India,Gujarati,Islam,Yes,Yes,16649,IN,Y,1,0.00%,0.00%,2300,1
17510IN,Dabgar (Muslim traditions),India,Gujarati,Islam,Yes,Yes,17510,IN,Y,1,0.00%,0.00%,2500,1
17633IN,Mandala (Muslim traditions),India,Gujarati,Islam,Yes,Yes,17633,IN,Y,1,0.00%,0.00%,2600,1
17492IN,Bhatia (Muslim traditions),India,Gujarati,Islam,Yes,Yes,17492,IN,Y,1,0.00%,0.00%,3500,1
16750IN,Dudhwala,India,Gujarati,Islam,Yes,Yes,16750,IN,Y,1,0.00%,0.00%,3800,1
17302IN,Khatki,India,Gujarati,Islam,Yes,Yes,17302,IN,Y,1,0.00%,0.00%,5200,1
17538IN,Gandharb (Muslim traditions),India,Gujarati,Islam,Yes,Yes,17538,IN,Y,1,0.00%,0.00%,5500,1
16371IN,Behlim,India,Gujarati,Islam,Yes,Yes,16371,IN,Y,1,0.00%,0.00%,8200,1
17108IN,Kasbati (Muslim traditions),India,Gujarati,Islam,Yes,Yes,17108,IN,Y,1,0.00%,0.00%,10000,1
17578IN,Kadia (Muslim traditions),India,Gujarati,Islam,Yes,Yes,17578,IN,Y,1,0.00%,0.00%,10000,1
17584IN,Kachhia (Muslim traditions),India,Gujarati,Islam,Yes,Yes,17584,IN,Y,1,0.00%,0.00%,10000,1
